"longitude","latitude","address","objectid","facilityid","neighborhood","ward"
-76.9763300219476,38.8522317555424,"3121 20TH ST SE",180385,"30200-305-3005-0193-000","Douglas",8
-76.9802775264951,38.8454830613503,"1615 SAVANNAH ST SE",180393,"37832-163-3005-0089-000","Shipley Terrace",8
-77.0043363492378,38.8767380733111,"1100 BLK NEW JERSEY AVE SE",180622,"36428-110-3005-0296-000","Near South East",6
-77.0013514197432,38.9619711915978,"331 ONEIDA ST NE",180645,"26727-030-3005-0402-000","Riggs Park",4
-76.9653331054157,38.9350417204122,"3021 OTIS ST NE",180647,"26805-305-3005-0194-000","Woodridge",5
-76.9652385058193,38.9350369254121,"3021 OTIS ST NE",180648,"26805-305-3005-0221-000","Woodridge",5
-77.0214854147407,38.9655114580416,"604 ROXBORO PL NW",180951,"17735-050-3001-0450-000","Brightwood",4
-77.0250807757884,38.9522563534467,"opp 5109 ILLINOIS AVE NW",180953,"14790-510-3001-0140-000","Petworth",4
-76.9370157296222,38.8959358737565,"4511 EADS PL NE",181264,"23146-450-3005-0213-000","Hillbrook",7
-77.044249899544,38.9331317972531,"3200 19TH ST NW",181311,"10190-325-3001-0147-000","Mt. Pleasant",1
-77.0327460437769,38.9286620528976,"3020 14TH ST NW",181430,"10140-300-3001-0407-000","Columbia Heights",1
-77.0094704840839,38.9166607349773,"opp 5 RHODE ISLAND AVE NW",181597,"17546-000-3003-0127-000","Bloomingdale",5
-76.9766509998192,38.9302111650619,"1928 Jackson St NE",181604,"24927-180-3001-0778-000","Woodridge",5
-76.9741200728466,38.9373685010987,"3901 22ND ST NE/Quincy St",181903,"20220-390-3005-0045-000","Woodridge",5
-76.9742420774378,38.937552053747,"3904 22ND ST NE/Quincy St",181907,"20220-390-3001-0112-000","Woodridge",5
-76.9741191837624,38.9377743018145,"opp 3912 22nd St NE/Quincy St",181908,"20220-390-3005-0193-000","Woodridge",5
-76.9883699132177,38.9414930067117,"4214 13TH ST NE/Taylor St",181911,"20130-420-3001-0277-000","Michigan Park",5
-76.9764832021714,38.9301110263892,"1935 Jackson St NE",181915,"24927-180-3005-0826-000","Woodridge",5
-76.9924629467841,38.9554088796224,"5256 CHILLUM PL NE/11th St",181918,"22333-540-3001-0226-000","Riggs Park",5
-76.9842110128482,38.9292584833079,"3106 15TH ST NE/Irving St",181922,"20150-310-3001-0122-000","Brookland",5
-77.0078988044589,38.9473681468892,"13 Buchanan St NE",181932,"21878-000-3005-0205-000","Fort Totten",5
-76.9791524110146,38.9302101825242,"1800 Jackson St NE",181936,"24927-180-3001-0067-000","Woodridge",5
-76.9742393611206,38.9379189333731,"3916 22nd  St NE/Quincy St",181937,"20220-390-3001-0246-000","Woodridge",5
-76.9792922673785,38.9458620575993,"4600 blk Queens Chapel Ter NE",181947,"27377-460-3001-0218-000","Queens Chapel",5
-77.0071479896653,38.9171954507358,"1900 BLK LINCOLN RD NE/U St",181955,"25564-200-3005-0076-000","Eckington",5
-76.9611653333183,38.9303125312997,"3100 blk Elm St NE/Walnut St",181956,"23308-310-3001-0120-000","Woodridge",5
-77.0004750560301,38.9247173761016,"2701 4th St NE/Evarts St",181961,"20040-270-3005-0072-000","Edgewood",5
-77.0094705219574,38.9078574467139,"4 HANOVER PL NW/N. Capitol St",182005,"14322-000-3001-0080-000","Truxton Circle",5
-77.0093507045349,38.9079405114571,"UNIT BLK HANOVER PL NW",182007,"14322-000-3005-0046-000","Truxton Circle",5
-77.0095671689439,38.907942004016,"OPP 6 HANOVER PL NW",182008,"14322-000-3005-0107-000","Truxton Circle",5
-76.9936314878969,38.9161378851107,"1901 9TH ST NE @ McDonalds",182017,"20090-190-3005-0213-000","Brentwood",5
-76.9938818897098,38.9163047948043,"1900 blk 9TH ST NE",182023,"20090-190-3001-0274-000","Brentwood",5
-76.9926893730981,38.9183034243811,"opp 945 Brentwood Rd NE",182029,"21761-095-3001-0492-000","Brentwood",5
-76.9925551193114,38.9184154384574,"opp 945 Brentwood Rd NE",182030,"21761-095-3001-0548-000","Brentwood",5
-77.0354142044366,38.9787420074149,"1447 FLORAL ST NW",182039,"13646-150-3005-0024-000","Shepherd Park",4
-77.0396454883264,38.9914996726394,"1912 SPRUCE DR NW",182220,"18203-190-3001-0435-000","North Portal Estates",4
-77.0377915932744,38.9570453571747,"4287 KENNEDY PL NW",182225,"15200-160-3005-0449-000","16th Street Heights",4
-77.0569888560734,38.9661927519376,"2801 MCKINLEY PL NW",182230,"16006-290-3001-0447-000","Chevy Chase",4
-77.0568615158253,38.9693114798716,"6040 NEBRASKA AVE NW",182236,"16376-600-3001-0237-000","Chevy Chase",4
-77.0557246756095,38.9699304175237,"6104 NEBRASKA AVE NW",182250,"16376-610-3001-0059-000","Chevy Chase",4
-77.0976824332051,38.9513526133683,"4701 WESTERN AVE NW",182298,"19269-470-3005-0187-000","American University Park",3
-77.0967024934437,38.951922300046,"4723 49TH ST NW",182299,"10490-470-3005-0318-000","American University Park",3
-77.0954310516259,38.9533122582021,"4900 WESTERN AVE NW",182540,"19269-483-3001-0044-000","American University Park",3
-77.0952724287019,38.953434549155,"4900 WESTERN AVE NW",182541,"19269-485-3001-0007-000","American University Park",3
-77.0581508483153,38.9509765986778,"4701 LINNEAN AVE NW",182570,"15596-475-3005-0081-000","Forest Hills",3
-76.9345009235353,38.880117795457,"OPP 4631 HILLTOP TER SE",182896,"34543-460-3001-0433-000","Benning Ridge",7
-76.9409834995496,38.8706408466316,"4216 BARKER LN SE",182905,"31309-420-3001-0217-000","Fort Davis",7
-76.9627932965209,38.8636266413423,"3100 BLK W PL SE",182932,"39009-310-3005-0098-000","Good Hope",7
-76.9597366746627,38.882724462344,"500 BLK 33RD ST SE",182981,"30330-050-3001-0043-000","Greenway",7
-76.970873229437,38.8709854751052,"1542 25TH ST SE",183006,"30250-150-3001-0198-000","Randle Highlands",7
-76.9773246217411,38.866096021782,"1912 U PL SE",183015,"38716-180-3001-0503-000","Fairlawn",8
-76.9428422808325,38.8793321016704,"OPP 4227 GORMAN ST SE",183042,"34088-420-3001-0288-000","Benning Ridge",7
-76.9701802183139,38.8978086300025,"2600 BLK BENNING RD NE",183183,"21534-260-3003-0067-000","Kingman Park/Rosedale",5
-76.9700788496049,38.8977916284347,"2600 BLK BENNING RD NE",183184,"21534-260-3003-0096-000","Carver Langston",5
-76.969997393439,38.8977760465679,"2600 blk  BENNING RD NE",183185,"21534-260-3003-0120-000","Carver Langston",5
-76.9724507169686,38.8563572002144,"2700 BLK LANGSTON PL SE",183187,"35401-280-3005-0283-000","Woodland",8
-76.9762412828716,38.8988722549569,"1950 BLK  BENNING RD NE",183215,"21534-195-3001-0005-000","Carver Langston",5
-76.9782585876369,38.8992277979807,"OPP 1730 BENNING RD NE",183217,"21534-175-3003-0303-000","Kingman Park/Rosedale",5
-76.9783570644329,38.8992425285048,"OPP 1726 BENNING RD NE",183218,"21534-175-3003-0275-000","Kingman Park/Rosedale",5
-76.9784425070747,38.8992572564696,"OPP 1724 BENNING RD NE",183219,"21534-175-3003-0250-000","Kingman Park/Rosedale",5
-77.0229937901465,38.9649066577039,"714 RITTENHOUSE ST NW",183253,"17624-070-3001-0154-000","Brightwood",4
-76.9830965599682,38.9193877861306,"2203 14TH ST NE/W St",183305,"20140-220-3005-0072-000","Brentwood",5
-77.0028246325397,38.9256660525417,"200 blk FRANKLIN ST NE",183306,"23809-020-3001-0876-000","Catholic University and other Catholic Institutions",5
-77.0031365277716,38.9256770430171,"200 blk FRANKLIN ST NE",183309,"23809-020-3001-0786-000","Catholic University and other Catholic Institutions",5
-77.0034172456233,38.9256937193385,"200 blk FRANKLIN ST NE",183310,"23809-020-3001-0704-000","Catholic University and other Catholic Institutions",5
-77.0034965793585,38.9257056342744,"200 blk FRANKLIN ST NE",183311,"23809-020-3001-0680-000","Catholic University and other Catholic Institutions",5
-77.0037357022016,38.9294882396325,"1000 blk Michigan Ave NE/Franklin St",183314,"26058-010-3005-1174-000","Catholic University and other Catholic Institutions",5
-77.0041903746722,38.9258444300546,"200 blk FRANKLIN ST NE",183318,"23809-020-3001-0471-000","Catholic University and other Catholic Institutions",5
-77.0042910687338,38.9258754113364,"200 blk FRANKLIN ST NE",183319,"23809-020-3001-0440-000","Catholic University and other Catholic Institutions",5
-77.0029701247982,38.9303456851717,"1000 blk Michigan Ave NE Triangle/Franklin St",183323,"26058-010-3001-1543-000","Catholic University and other Catholic Institutions",5
-77.00452739104,38.9285940650019,"100 blk Michigan Ave NE/Franklin St",183324,"26058-010-3005-0773-000","Catholic University and other Catholic Institutions",5
-77.004387037042,38.9287609121676,"100 blk Michigan Ave NE/Franklin St",183325,"26058-010-3005-0846-000","Catholic University and other Catholic Institutions",5
-76.9689876714452,38.9351424259606,"opp 2627 Otis St NE/26th St",183329,"26805-260-3001-0328-000","Woodridge",5
-76.9682291819046,38.9348026958015,"3622 28th St NE/Newton St",183330,"20280-360-3001-0253-000","Woodridge",5
-76.9924995793222,38.926092081282,"2828 10TH ST NE/Franklin St",183340,"20100-280-3001-0182-000","Brookland",5
-76.9841729489273,38.9302691440151,"3205 15TH ST NE/Jackson St",183350,"20150-320-3005-0128-000","Brookland",5
-76.9841759797719,38.9303620990891,"3207 15TH ST NE/Jackson St",183351,"20150-320-3005-0162-000","Brookland",5
-76.9974816701898,38.9255410459472,"621 FRANKLIN ST NE",183353,"23809-060-3005-0274-000","Edgewood",5
-76.9990619646455,38.9255381151363,"500 blk FRANKLIN ST NE",183354,"23809-050-3005-0126-000","Edgewood",5
-76.9991473988449,38.9256406043613,"500 blk FRANKLIN ST NE",183355,"23809-050-3001-0101-000","Edgewood",5
-76.9997881657531,38.9256406072681,"422 FRANKLIN ST NE",183356,"23809-040-3001-0223-000","Edgewood",5
-77.0007586822137,38.9256658658173,"300 blk FRANKLIN ST NE",183357,"23809-030-3001-0480-000","Catholic University and other Catholic Institutions",5
-77.0008685281007,38.9256682485074,"300 blk FRANKLIN ST NE",183358,"23809-030-3001-0448-000","Catholic University and other Catholic Institutions",5
-77.0009936302397,38.9256682475085,"opp 325 FRANKLIN ST NE",183359,"23809-030-3001-0413-000","Catholic University and other Catholic Institutions",5
-77.0011767065439,38.9256658623485,"opp 315 FRANKLIN ST NE",183360,"23809-030-3001-0361-000","Catholic University and other Catholic Institutions",5
-77.0020371653705,38.9256682339586,"300 blk FRANKLIN ST NE",183361,"23809-030-3001-0116-000","Catholic University and other Catholic Institutions",5
-77.0018723965452,38.9256634698039,"300 blk FRANKLIN ST NE",183362,"23809-030-3001-0163-000","Catholic University and other Catholic Institutions",5
-77.0016710126275,38.9256658563173,"300 blk FRANKLIN ST NE",183363,"23809-030-3001-0220-000","Catholic University and other Catholic Institutions",5
-77.001469628647,38.9256658590268,"300 blk FRANKLIN ST NE",183364,"23809-030-3001-0277-000","Catholic University and other Catholic Institutions",5
-76.9633429129604,38.9341490805147,"3120 NEWTON ST NE/Clinton St",183366,"26461-320-3001-0179-000","Woodridge",5
-76.9742513877414,38.9232832978894,"2500 blk 22ND ST NE/Channing St",183367,"20220-250-3001-0331-000","Langdon",5
-76.97411408943,38.9232713502701,"2500 blk 22ND ST NE/Channing St",183368,"20220-250-3005-0327-000","Langdon",5
-76.9742393698779,38.9227660850549,"2506 22ND ST NE",183369,"20220-250-3001-0143-000","Langdon",5
-76.9841942453027,38.9305575447735,"3200 blk 15TH ST NE/Jackson St",183372,"20150-320-3005-0233-000","Brookland",5
-76.9841881597759,38.9304788899463,"3200 blk 15TH ST NE/Jackson St",183373,"20150-320-3005-0204-000","Brookland",5
-76.9842912915485,38.930091854232,"3204 15TH ST NE/Jackson St",183374,"20150-320-3001-0065-000","Brookland",5
-76.9842821192979,38.9301728903916,"3206 15TH ST NE/Jackson St",183375,"20150-320-3001-0095-000","Brookland",5
-76.9843156240989,38.9304517589553,"3200 blk 15TH ST NE/Jackson St",183376,"20150-320-3001-0197-000","Brookland",5
-76.9843186540891,38.9305494810037,"3200 blk 15TH ST NE/Jackson St",183377,"20150-320-3001-0232-000","Brookland",5
-76.9843277865377,38.9306495872511,"3200 blk 15TH ST NE/Jackson St",183378,"20150-320-3001-0269-000","Brookland",5
-76.9843338654262,38.9307592269049,"3200 blk 15TH ST NE/Jackson St",183379,"20150-320-3001-0309-000","Brookland",5
-76.9909091148644,38.9218292328385,"1018 BRYANT ST NE",183381,"21872-100-3001-0484-000","Brentwood",5
-77.0058488322263,38.9264734758095,"opp 59 FRANKLIN ST NE",183383,"23809-010-3001-0243-000","Catholic University and other Catholic Institutions",5
-76.984358194237,38.9311381992088,"3300 blk 15TH ST NE/Kearney St",183385,"20150-330-3001-0086-000","Brookland",5
-76.9906100497156,38.9336032998048,"1200 blk NEWTON ST NE",183387,"26461-120-3001-0135-000","Brookland",5
-77.0053864905927,38.9261047484967,"100 blk FRANKLIN ST NE/Girard St",183392,"23809-020-3005-0120-000","Glenwood/St. Mary's Cemeteries",5
-77.0049959164698,38.9259784427228,"100 blk FRANKLIN ST NE/Girard St",183393,"23809-020-3005-0240-000","Catholic University and other Catholic Institutions",5
-77.0039844373344,38.9256602416635,"100 blk FRANKLIN ST NE/Girard St",183395,"23809-020-3005-0548-000","Glenwood/St. Mary's Cemeteries",5
-77.0013414752384,38.9256658605704,"opp 315 FRANKLIN ST NE",183396,"23809-030-3001-0314-000","Catholic University and other Catholic Institutions",5
-77.0017198299583,38.9255395324681,"300 BLK FRANKLIN ST NE",183397,"23809-030-3005-0206-000","Edgewood",5
-77.0014857452225,38.9308519544085,"300 blk MICHIGAN AVE NE",183398,"26058-033-3005-0309-000","Catholic University and other Catholic Institutions",5
-76.9994131823372,38.931958414582,"300 blk MICHIGAN AVE NE/Harewood Rd",183399,"26058-040-3001-0383-000","Catholic University and other Catholic Institutions",5
-76.9991993589745,38.9320402805969,"300 blk MICHIGAN AVE NE/Harewood Rd",183400,"26058-040-3001-0450-000","Catholic University and other Catholic Institutions",5
-76.9981491008668,38.9324659787264,"300 blk MICHIGAN AVE NE/Harewood Rd",183403,"26058-040-3001-0787-000","Catholic University and other Catholic Institutions",5
-77.0020295291403,38.9305621922175,"300 blk MICHIGAN AVE NE/Irving St",183404,"26058-033-3005-0121-000","Catholic University and other Catholic Institutions",5
-77.072814257713,38.9345821424688,"3700 NEWARK ST NW",183510,"16409-370-3001-0085-000","Cathedral Heights",3
-77.0747578977606,38.969271516067,"6015WESTERN AVE NW",183538,"19269-600-3005-0325-000","Chevy Chase",3
-77.0734796832771,38.9702731948376,"6111 WESTERN AVE NW",183539,"19269-603-3005-0256-000","Chevy Chase",3
-76.9701704945073,38.8531020303793,"2436 IRVING ST SE",183570,"34875-245-3001-0302-000","Knox Hill",8
-76.9559438751851,38.8703247600828,"3423 CARPENTER ST SE",183611,"32073-340-3005-0175-000","Penn Branch section of Dupont Park",7
-76.954260824211,38.8704099182422,"OPP 3516 CARPENTER ST SE",183612,"32073-350-3005-0262-000","Penn Branch section of Dupont Park",7
-77.0135822908103,38.956411823588,"5500 2ND ST NW",184181,"10020-545-3005-0046-000","Manor Park",4
-77.0335011770963,38.9790294051387,"7330 14TH ST NW",184462,"10140-735-3001-0121-000","Shepherd Park",4
-77.012215478037,38.9254417461169,"2600 1ST ST NW",184797,"10010-250-3001-1114-000","McMillan Reservoir",1
-77.012079109076,38.9235174800015,"2525 1ST ST NW",184806,"10010-250-3005-0413-000","McMillan Sand Filtration Site",5
-77.0674547178663,38.9269980475683,"2813 34TH PL NW",184826,"10343-280-3005-0294-000","Mass. Ave. Heights",3
-76.9680063638225,38.9232519972779,"2500 BLK 28TH ST NE",185105,"20280-250-3005-0176-000","Langdon",5
-76.9850498354932,38.9232138668666,"1430 SARATOGA AVE NE/14th St",185108,"27813-140-3001-0408-000","Brentwood",5
-76.9853641634177,38.9229326587515,"1400 blk SARATOGA AVE NE/14th St",185109,"27813-140-3001-0272-000","Brentwood",5
-77.0034490400687,38.9206465854484,"opp 2312 2ND ST NE/Adams St",185112,"20020-230-3005-0139-000","Edgewood",5
-76.9938831644551,38.9521042304598,"opp 5078 8th St NE/S. Dakota Ave",185113,"20080-505-3005-0536-000","North Michigan Park",5
-76.9680061071967,38.9238240268152,"2600 28TH ST NE",185116,"20280-260-3005-0137-000","Langdon",5
-77.0057307055431,38.9181488672401,"122 V ST NE",185118,"28846-010-3001-0048-000","Eckington",5
-76.9809779377677,38.9233980682002,"1621 DOUGLAS ST NE/Channing St",185120,"23022-150-3005-0417-000","Langdon",5
-76.9807043523572,38.9248439505795,"2705 17TH ST NE",185121,"20170-270-3005-0119-000","Langdon",5
-76.9821500497545,38.9198543045507,"opp 2225 15TH ST NE/W St",185122,"20150-220-3001-0243-000","Brentwood",5
-76.9986650201188,38.9555325987799,"414 Jefferson St NE/S. Dakota Ave",185124,"24992-040-3001-0385-000","Riggs Park",5
-76.9814991498308,38.9234970770069,"1560 DOUGLAS ST NE/Channing St",185135,"23022-150-3001-0269-000","Langdon",5
-76.9813835233346,38.9234956249542,"1560 DOUGLAS ST NE/Channing St",185136,"23022-150-3001-0302-000","Langdon",5
-76.9651738360853,38.9287220611251,"2934 VISTA ST NE",185141,"28996-290-3001-0815-000","Woodridge",5
-76.9657405408293,38.9295236155396,"3000 blk CENTRAL AVE NE/Clinton St",185143,"22158-300-3001-0124-000","Woodridge",5
-76.9659684056033,38.9298610418002,"3009 CENTRAL AVE NE",185144,"22158-300-3005-0258-000","Woodridge",5
-76.98877328582,38.9329726013075,"3500 blk 13TH ST NE",185146,"20130-350-3001-0113-000","Brookland",5
-76.9887641468324,38.9328724954515,"3500 blk 13TH ST NE",185147,"20130-350-3001-0077-000","Brookland",5
-76.9897523223859,38.9535536683248,"1100 blk Galloway St NE/11th St",185148,"23926-110-3001-0514-000","Riggs Park",5
-76.9742468555467,38.913112031337,"1700 blk 22ND ST NE/R St",185152,"20220-170-3001-0103-000","Arboretum",5
-77.0065815742607,38.9456517309986,"65 HAWAII AVE NE/Allison",185153,"24381-005-3005-0366-000","Pleasant Hills",5
-77.0067074113025,38.9457345184753,"61 HAWAII AVE NE/Allison",185154,"24381-005-3005-0319-000","Pleasant Hills",5
-76.9986161782185,38.9555874173335,"418 Jefferson St NE/S. Dakota Ave",185161,"24992-040-3001-0410-000","Riggs Park",5
-76.9742438865732,38.9128856018906,"1700 blk 22ND ST NE/R St",185162,"20220-170-3001-0103-000","Arboretum",5
-76.974243920139,38.9127926468583,"1700 blk 22ND ST NE/R St",185163,"20220-170-3001-0069-000","Arboretum",5
-77.0066387881067,38.9497536673366,"4800 blk Fort Totten Dr NE/Crittenden",185164,"23763-480-3001-0554-000","Fort Totten",5
-77.0065014090378,38.9494748120296,"4800 blk Fort Totten Dr NE/Crittenden",185165,"23763-480-3001-0441-000","Fort Totten",5
-76.9363248584759,38.882979752861,"4439 FALLS TER SE",185752,"33471-440-3005-0931-000","Benning Heights/Simple City",7
-77.0658815316512,38.9107242019057,"3252 Q ST NW",186071,"17286-329-3001-0212-000","West Village Georgetown",2
-76.9939740516708,38.8398006389988,"0pp 768 UPSAL ST SE",186081,"38794-070-3005-0649-000","Congress Heights",8
-76.9665511148945,38.8975838982124,"2750 BLK  BENNING RD NE",186093,"21534-275-3001-0838-000","Langston Golf Course",5
-76.9825034609153,38.9001269435937,"1500 blk BENNING RD NE",186116,"21534-150-3001-0263-000","Carver Langston",5
-76.9854413556148,38.8842946270304,"344 14TH ST SE",186152,"30140-030-3001-0389-000","Capitol Hill",6
-77.0118645299358,38.8960432901687,"0 E ST NW",186155,"13133-005-3001-0122-000","Downtown",6
-77.011740744135,38.8948485568858,"UNIT BLK D ST NW",186380,"12691-005-3005-0226-000","Downtown",6
-77.0118779925391,38.8948509264785,"UNIT BLK D ST NW",186381,"12691-005-3005-0265-000","Downtown",6
-77.0397094907754,38.9084382372792,"1733 MASSACHUSETTS AVE NW",186382,"15960-170-3005-0390-000","Dupont Circle",2
-77.017348250086,38.9574188255724,"300 blk MISSOURI AVE NW",186704,"16136-033-3001-0058-000","Brightwood Park",4
-77.0231648312888,38.9673389760541,"715 TUCKERMAN ST NW",186737,"18684-070-3005-0203-000","Brightwood",4
-76.9365005474725,38.9025064377695,"900 blk 46TH ST NE",186763,"20460-090-3005-0369-005","Deanwood",7
-76.9218256509016,38.8968162194691,"500 BLK 55TH ST NE",187021,"20550-050-3005-0365-000","Northeast Boundary",7
-77.0178235230447,38.9305505971739,"300 KENYON ST NW",187046,"15232-030-3001-0645-000","Old Soldiers Home",5
-77.017661743021,38.9305709307909,"300 KENYON ST NW",187047,"15232-030-3001-0599-000","Old Soldiers Home",5
-77.0181273365271,38.9303473413433,"opp 3120 PARK PL NW",187084,"16883-310-3005-0265-000","Old Soldiers Home",5
-77.0180781666759,38.9301239497796,"opp 3114 PARK PL NW",187085,"16883-310-3005-0182-000","Old Soldiers Home",5
-77.0180521394206,38.9300201521917,"opp 3110 PARK PL NW",187086,"16883-310-3005-0144-000","Old Soldiers Home",5
-77.0175115201285,38.9305957755438,"300 KENYON ST NW",187087,"15232-030-3001-0555-000","Old Soldiers Home",5
-77.0173584069332,38.9306161073696,"300 KENYON ST NW",187088,"15232-030-3001-0511-000","Old Soldiers Home",5
-77.0172081832952,38.9306386951869,"300 KENYON ST NW",187089,"15232-030-3001-0468-000","Old Soldiers Home",5
-77.0170521814526,38.9306612835823,"300 KENYON ST NW",187090,"15232-030-3001-0422-000","Old Soldiers Home",5
-77.0168932915712,38.9306883853499,"300 KENYON ST NW",187091,"15232-030-3001-0376-000","Old Soldiers Home",5
-77.0167084024959,38.9307245168757,"300 KENYON ST NW",187092,"15232-030-3001-0322-000","Old Soldiers Home",5
-77.0165148450579,38.9307561361711,"300 IRVING ST NW",187093,"14875-030-3005-0247-000","Old Soldiers Home",5
-77.0163588443844,38.9307854933488,"300 KENYON ST NW",187094,"15232-030-3001-0223-000","Old Soldiers Home",5
-77.0178203881238,38.9295667387081,"300 IRVING ST NW",187095,"14875-030-3001-0852-000","Old Soldiers Home",5
-77.0176874989537,38.9295825547915,"300 IRVING ST NW",187096,"14875-030-3001-0813-000","Old Soldiers Home",5
-77.0175517219626,38.9296028842495,"300 IRVING ST NW",187097,"14875-030-3001-0774-000","Old Soldiers Home",5
-77.0174332792444,38.9296254675831,"300 IRVING ST NW",187098,"14875-030-3001-0740-000","Washington Hospital Center",5
-76.9959092997426,38.9416771619099,"4353 VARNUM PL NE",187342,"28905-430-3001-0811-000","Michigan Park",5
-76.9669310200788,38.9223296941042,"2811 CHANNING ST NE",187343,"22197-280-3005-0401-000","Gateway",5
-76.974244237413,38.9381009590586,"3924 22ND ST NE/Quincy St",187353,"20220-390-3001-0312-000","Woodridge",5
-76.9742472565064,38.9381915308005,"3924 22ND ST NE/Quincy St",187354,"20220-390-3001-0345-000","Woodridge",5
-76.9960188727027,38.9293639357036,"700 blk Jackson St NE",187359,"24927-070-3005-0045-000","Edgewood",5
-76.9702157518671,38.9296608854309,"3110 26th St NE/Irving St",187365,"20260-310-3001-0181-000","Langdon",5
-76.9702128348295,38.9293391184491,"3100 26th St NE/Irving St",187366,"20260-310-3001-0063-000","Langdon",5
-76.967620581431,38.9293450108239,"2936 CARLTON AVE NE/S. Dakota Ave",187376,"22054-290-3001-0421-000","Woodridge",5
-76.9700839253542,38.9286305230562,"3017 26th St NE/Hamlin St",187379,"20260-300-3005-0329-000","Langdon",5
-77.003320276517,38.9213522684185,"200 Bryant St NE",187380,"21872-020-3001-0052-000","Edgewood",5
-76.9741165432117,38.9368979196848,"3819 22nd St NE/Perry St",187381,"20220-380-3005-0263-000","Woodridge",5
-76.9702096679555,38.9354375954569,"3708 26th St NE/Otis St",187387,"20260-370-3001-0125-000","Woodridge",5
-76.9730069804668,38.9372889017508,"2224 QUINCY ST NE",187403,"27403-220-3001-0334-000","Woodridge",5
-76.9723758770014,38.9372875722814,"2200 blk QUINCY ST NE",187404,"27403-220-3001-0513-000","Woodridge",5
-76.9723849938301,38.9371941960685,"2235 QUINCY ST NE",187405,"27403-220-3005-0510-000","Woodridge",5
-76.9975843829811,38.9563205630838,"opp 602 Jefferson St NE/Chillum Pl",187410,"24992-050-3005-0119-000","Riggs Park",5
-76.9926949201047,38.9562263629886,"919 JEFFERSON ST NE",187418,"24992-080-3005-0437-000","Riggs Park",5
-76.9806651517858,38.9273968446866,"opp 2908 17TH ST NE/Rhode Island Ave",187420,"20170-296-3005-0136-000","Brookland",5
-76.9901037744391,38.9559633674486,"5218 EASTERN AVE NE/Hamilton St",187422,"23198-530-3001-0264-000","Riggs Park",5
-76.9896855462911,38.9452151932117,"opp 1210 Allison St NE",187423,"20988-120-3005-0158-000","Michigan Park",5
-76.989554305979,38.9452127981125,"opp 1214 Allison St NE",187424,"20988-120-3005-0195-000","Michigan Park",5
-76.992620473523,38.9316672740373,"3402 10TH ST NE/Lawrence St",187426,"20100-340-3001-0069-000","Brookland",5
-76.9798954050212,38.9245819580821,"1716 EVARTS ST NE",187662,"23393-170-3001-0247-000","Langdon",5
-76.98686376253,38.8641246602473,"2200 BLK CHESTER ST SE",187768,"32268-220-3001-0097-000","Anacostia",8
-76.9708676375431,38.8703780572293,"1600 BLK 25TH ST SE",187989,"30250-160-3001-0135-000","Randle Highlands",7
-77.0014079935468,38.8602355977577,"1100 blk STEVENS RD SE",188305,"38300-115-3005-0122-000","Barry Farm",8
-77.0012878055746,38.8601625120151,"1135 STEVENS RD SE",188306,"38300-115-3005-0165-000","Barry Farm",8
-76.9775299974725,38.8515014562747,"1852 BRUCE PL SE",188324,"31852-170-3005-0744-000","Douglas",8
-76.9776655640279,38.8514782136415,"1852 BRUCE PL SE",188325,"31852-170-3005-0703-000","Douglas",8
-76.976111041648,38.8512832357125,"2008 BRUCE PL SE",188328,"31852-210-3005-0061-000","Douglas",8
-76.9773837865138,38.8516403490016,"1900 blk  BRUCE PL SE",188333,"31852-180-3001-0026-000","Douglas",8
-77.0011065702155,38.8600499000196,"1143 STEVENS RD SE",188334,"38300-115-3005-0231-000","Barry Farm",8
-76.9775627758886,38.8516142472542,"opp 1852 BRUCE PL SE",188335,"31852-170-3001-0744-000","Douglas",8
-77.0009768442236,38.8599678645733,"1147 STEVENS RD SE",188338,"38300-115-3005-0279-000","Barry Farm",8
-77.008624448953,38.8330541465931,"OPP 3923 MARTIN LUTHER KING JR AVE SW",188357,"45945-390-3001-0226-000","Bellevue",8
-76.9997044003623,38.8591877746697,"1287 STEVENS RD SE",188365,"38300-115-3005-0739-000","Barry Farm",8
-76.9995784928456,38.8591072292463,"1287 STEVENS RD SE",188366,"38300-115-3005-0785-000","Barry Farm",8
-76.9993340289555,38.8589567356133,"1301 STEVENS RD SE",188367,"38300-115-3005-0874-000","Barry Farm",8
-76.9992141927556,38.8588831778432,"1301 STEVENS RD SE",188368,"38300-115-3005-0917-000","Barry Farm",8
-76.9990786773172,38.8587991117519,"1331 STEVENS RD SE",188369,"38300-115-3005-0967-000","Barry Farm",8
-76.9988558055155,38.8586633796356,"1339  STEVENS RD SE",188370,"38300-115-3005-1047-000","Barry Farm",8
-76.9985634976273,38.8584821110487,"1371 STEVENS RD SEE",188371,"38300-115-3005-1153-000","Barry Farm",8
-76.998510859935,38.8584497102566,"1371 STEVENS RD SE",188372,"38300-115-3005-1173-000","Barry Farm",8
-76.9982958300602,38.8583139772351,"opp 1371 STEVENS RD SE",188373,"38300-115-3001-1268-000","Barry Farm",8
-76.998156953196,38.8583752725603,"opp 1371 STEVENS RD SE",188374,"38300-115-3001-1268-000","Barry Farm",8
-76.9982510286153,38.8584348201277,"1342 STEVENS RD SE",188375,"38300-115-3001-1234-000","Barry Farm",8
-76.9983754549223,38.858502991269,"opp 1371 STEVENS RD SE",188376,"38300-115-3001-1191-000","Barry Farm",8
